x,y,z,intensity
-0.46059,1.6223,-0.75084,21
-0.51311,1.8073,-0.78472,24
-0.54698,1.9266,-0.78204,30
-0.60107,2.1171,-0.80101,22
-0.66446,2.3404,-0.82206,17
-0.75505,2.6594,-0.86265,30
-0.81072,2.8555,-0.85117,28
-0.89358,3.1474,-0.8565,32
-0.97853,3.4466,-0.84892,27
-0.34472,1.2272,-0.75596,50
-0.36119,1.2859,-0.75043,22
-0.383,1.3635,-0.75303,32
-0.39826,1.4178,-0.73971,22
-0.43362,1.5437,-0.75897,31
-0.45556,1.6218,-0.75002,21
-0.50057,1.782,-0.77316,21
-0.54261,1.9317,-0.78349,30
-0.59312,2.1115,-0.79827,24
-0.66407,2.3641,-0.82974,21
-0.74297,2.645,-0.85728,28
-0.80586,2.8689,-0.85448,26
-0.89107,3.1722,-0.86257,29
-0.96785,3.4456,-0.848,27
-0.33945,1.2215,-0.75188,47
-0.35854,1.2902,-0.75239,22
-0.37683,1.356,-0.74834,34
-0.39764,1.431,-0.74599,24
-0.42689,1.5362,-0.75469,30
-0.4481,1.6125,-0.74514,23
-0.49757,1.7905,-0.77624,22
-0.5412,1.9476,-0.78931,25
-0.59024,2.124,-0.80238,24
-0.66305,2.386,-0.83679,22
-0.7407,2.6654,-0.86324,33
-0.80454,2.8952,-0.86164,28
-0.88376,3.1803,-0.86409,23
-0.95875,3.4501,-0.84846,31
-0.33582,1.2225,-0.75188,42
-0.35424,1.2896,-0.75141,22
-0.37233,1.3554,-0.7474,28
-0.39482,1.4373,-0.74868,30
-0.41802,1.5218,-0.74699,26
-0.44476,1.6191,-0.74758,21
-0.49568,1.8045,-0.78164,27
-0.53444,1.9456,-0.78786,26
-0.58444,2.1276,-0.80306,21
-0.65045,2.3679,-0.82974,22
-0.7338,2.6713,-0.86443,36
-0.80308,2.9235,-0.86936,26
-0.86458,3.1474,-0.85447,28
-0.94902,3.4548,-0.84892,24
-0.33739,1.2435,-0.76412,32
-0.34928,1.2873,-0.74945,21
-0.3727,1.3736,-0.75679,28
-0.39217,1.4454,-0.75227,26
-0.41087,1.5143,-0.74271,23
-0.44829,1.6522,-0.76222,19
-0.48953,1.8042,-0.78087,24
-0.52442,1.9328,-0.78204,30
-0.57923,2.1349,-0.80512,21
-0.64946,2.3937,-0.83807,17
-0.7294,2.6883,-0.8692,30
-0.79439,2.9279,-0.86991,36
-0.86482,3.1875,-0.8646,28
-0.94377,3.4784,-0.85399,29
-0.33458,1.246,-0.76514,30
-0.35178,1.3101,-0.76219,20
-0.37139,1.3831,-0.76148,28
-0.38746,1.443,-0.75048,24
-0.40831,1.5207,-0.74528,26
-0.45012,1.6764,-0.7728,25
-0.48624,1.8109,-0.78318,32
-0.52322,1.9486,-0.78786,28
-0.57169,2.1291,-0.80238,21
-0.65007,2.421,-0.84703,17
-0.72731,2.7087,-0.87516,25
-0.78922,2.9392,-0.87267,30
-0.86049,3.2047,-0.86865,25
-0.93163,3.4696,-0.85122,31
-0.33264,1.2537,-0.76922,31
-0.34834,1.3129,-0.76317,20
-0.3614,1.3621,-0.74928,32
-0.38318,1.4441,-0.75048,26
-0.41029,1.5463,-0.75726,26
-0.44749,1.6865,-0.77687,26
-0.48039,1.8105,-0.78241,27
-0.51744,1.9502,-0.78786,28
-0.57452,2.1653,-0.81538,24
-0.63996,2.4119,-0.84319,22
-0.71193,2.6831,-0.86622,33
-0.77951,2.9379,-0.87157,38
-0.84452,3.1829,-0.86207,29
-0.92133,3.4724,-0.85122,24
-0.32783,1.2514,-0.76718,36
-0.34201,1.3055,-0.75827,21
-0.35488,1.3546,-0.74458,28
-0.37683,1.4384,-0.74689,24
-0.40772,1.5563,-0.76154,30
-0.43293,1.6526,-0.7606,33
-0.47002,1.7942,-0.7747,27
-0.50989,1.9464,-0.78568,26
-0.56439,2.1544,-0.81059,22
-0.63046,2.4066,-0.84063,27
-0.70446,2.6891,-0.86741,28
-0.77076,2.9421,-0.87212,33
-0.82815,3.1612,-0.85548,25
-0.9188,3.5073,-0.85906,29
-0.32239,1.2439,-0.76208,40
-0.34034,1.3132,-0.76219,22
-0.35355,1.3641,-0.74928,20
-0.37261,1.4377,-0.74599,21
-0.405,1.5627,-0.76411,30
-0.43181,1.6661,-0.76629,25
-0.46532,1.7954,-0.7747,24
-0.50666,1.9549,-0.78859,25
-0.55686,2.1486,-0.80785,24
-0.60895,2.3496,-0.82014,24
-0.70125,2.7057,-0.87218,28
-0.75775,2.9237,-0.86605,30
-0.82375,3.1783,-0.85954,21
-0.90571,3.4946,-0.85537,29
-0.317,1.2382,-0.758,40
-0.3386,1.3226,-0.76709,22
-0.3495,1.3652,-0.74928,21
-0.36657,1.4318,-0.7424,18
-0.39947,1.5604,-0.7624,30
-0.43456,1.6974,-0.78012,25
-0.46274,1.8075,-0.77933,22
-0.50179,1.96,-0.79004,28
-0.55048,2.1502,-0.80785,24
-0.61325,2.3954,-0.83551,18
-0.68943,2.693,-0.86741,28
-0.75241,2.939,-0.86991,30
-0.8172,3.192,-0.86257,23
-0.89631,3.501,-0.8563,29
-0.31459,1.2441,-0.76106,40
-0.33425,1.3219,-0.76611,23
-0.35021,1.385,-0.7596,23
-0.36451,1.4416,-0.74689,20
-0.3944,1.5598,-0.76154,28
-0.42639,1.6863,-0.77443,28
-0.46099,1.8232,-0.78549,20
-0.49871,1.9723,-0.79441,23
-0.54732,2.1646,-0.81264,22
-0.61868,2.4468,-0.85279,22
-0.67723,2.6783,-0.86205,33
-0.7385,2.9207,-0.86385,38
-0.80725,3.1926,-0.86207,25
-0.88591,3.5037,-0.8563,29
-0.31008,1.24,-0.758,42
-0.32994,1.3194,-0.76415,24
-0.35086,1.4031,-0.76899,24
-0.36074,1.4425,-0.74689,22
-0.39206,1.5678,-0.76496,30
-0.41666,1.6662,-0.76466,30
-0.45667,1.8262,-0.78626,24
-0.49897,1.9953,-0.80314,26
-0.54074,2.1624,-0.81127,21
-0.62055,2.4815,-0.86432,22
-0.66141,2.6449,-0.85073,42
-0.73832,2.9524,-0.87267,36
-0.80311,3.2116,-0.86663,32
-0.87816,3.5116,-0.85768,29
-0.30392,1.2308,-0.75188,45
-0.32435,1.3136,-0.76023,23
-0.3467,1.4041,-0.76899,27
-0.35731,1.4471,-0.74868,24
-0.38654,1.5655,-0.76325,31
-0.40821,1.6532,-0.75816,30
-0.45036,1.8239,-0.78472,24
-0.48813,1.9769,-0.79513,30
-0.53252,2.1567,-0.80854,19
-0.61137,2.476,-0.86175,18
-0.65905,2.6691,-0.85788,30
-0.73001,2.9565,-0.87322,38
-0.79914,3.2365,-0.8727,23
-0.86633,3.5086,-0.8563,27
-0.30027,1.2317,-0.75188,42
-0.31839,1.3061,-0.75533,21
-0.3417,1.4017,-0.76712,27
-0.35429,1.4533,-0.75138,23
-0.37976,1.5578,-0.75897,30
-0.40373,1.6562,-0.75897,26
-0.44014,1.8055,-0.77624,27
-0.47962,1.9675,-0.79077,26
-0.52434,2.1509,-0.8058,18
-0.59998,2.4612,-0.85599,24
-0.65113,2.671,-0.85788,28
-0.71714,2.9418,-0.86826,38
-0.78862,3.2351,-0.87169,25
-0.86191,3.5357,-0.86229,24
-0.29763,1.2359,-0.75392,47
-0.31556,1.3104,-0.75729,20
-0.34067,1.4147,-0.77369,27
-0.35023,1.4543,-0.75138,22
-0.3716,1.5431,-0.75127,30
-0.4021,1.6697,-0.76466,26
-0.43769,1.8175,-0.78087,20
-0.47325,1.9652,-0.78931,25
-0.52053,2.1615,-0.80922,19
-0.59754,2.4813,-0.8624,24
-0.65395,2.7155,-0.87158,25
-0.71117,2.9532,-0.87101,38
-0.77732,3.2278,-0.86916,23
-0.85477,3.5494,-0.86506,29
-0.29454,1.2402,-0.75596,47
-0.31144,1.3113,-0.75729,19
-0.33541,1.4123,-0.77181,33
-0.34483,1.4519,-0.74958,24
-0.36967,1.5565,-0.75726,28
-0.39981,1.6834,-0.77036,25
-0.43453,1.8297,-0.78549,19
-0.47396,1.9957,-0.80095,23
-0.51548,2.1705,-0.81196,19
-0.59018,2.485,-0.86304,27
-0.64321,2.7083,-0.8686,25
-0.70944,2.9872,-0.88039,36
-0.76405,3.2171,-0.86561,25
-0.84361,3.5521,-0.86506,27
-0.29147,1.2427,-0.75698,42
-0.30897,1.3173,-0.76023,20
-0.33147,1.4132,-0.77181,36
-0.33996,1.4494,-0.74779,26
-0.37069,1.5804,-0.76838,23
-0.39719,1.6934,-0.77443,25
-0.43111,1.838,-0.78858,20
-0.46626,1.9879,-0.79732,24
-0.50641,2.1591,-0.80717,19
-0.57675,2.459,-0.85343,24
-0.63216,2.6952,-0.86384,23
-0.69715,2.9723,-0.87542,36
-0.7608,3.2437,-0.8722,29
-0.83102,3.5431,-0.86229,27
-0.28839,1.2452,-0.758,42
-0.3045,1.3148,-0.75827,21
-0.32632,1.409,-0.76899,30
-0.33712,1.4556,-0.75048,24
-0.36464,1.5744,-0.76496,26
-0.38545,1.6643,-0.7606,28
-0.42681,1.8428,-0.79012,22
-0.45566,1.9674,-0.78859,28
-0.49783,2.1495,-0.80306,19
-0.56774,2.4513,-0.85023,24
-0.63195,2.7286,-0.87396,25
-0.69015,2.9799,-0.87708,38
-0.75523,3.2609,-0.87625,25
-0.82288,3.553,-0.86414,29
-0.28333,1.241,-0.75494,42
-0.29804,1.3055,-0.75239,21
-0.32268,1.4134,-0.77087,30
-0.33254,1.4566,-0.75048,21
-0.35809,1.5685,-0.76154,26
-0.38185,1.6726,-0.76385,25
-0.41937,1.837,-0.78703,22
-0.45404,1.9888,-0.79659,28
-0.49693,2.1767,-0.81264,18
-0.56552,2.4771,-0.85855,22
-0.62975,2.7585,-0.8829,23
-0.68206,2.9876,-0.87873,36
-0.75231,3.2953,-0.88486,23
-0.81561,3.5726,-0.86829,24
-0.28062,1.2452,-0.75698,42
-0.29516,1.3097,-0.75435,22
-0.31757,1.4092,-0.76806,34
-0.32887,1.4593,-0.75138,20
-0.35768,1.5871,-0.7701,26
-0.3828,1.6986,-0.77524,26
-0.41384,1.8363,-0.78626,20
-0.44357,1.9683,-0.78786,28
-0.49788,2.2093,-0.82427,21
-0.54819,2.4325,-0.84255,19
-0.61659,2.736,-0.87516,28
-0.66273,2.9408,-0.8644,38
-0.73162,3.2464,-0.87119,25
-0.80435,3.5692,-0.8669,24
-0.27975,1.2577,-0.76412,45
-0.29188,1.3123,-0.75533,20
-0.31325,1.4083,-0.76712,36
-0.32013,1.4393,-0.7406,23
-0.35246,1.5846,-0.76838,30
-0.38004,1.7086,-0.77931,23
-0.41231,1.8537,-0.7932,22
-0.43888,1.9731,-0.78931,26
-0.49619,2.2308,-0.83179,19
-0.56196,2.5265,-0.87456,17
-0.61723,2.775,-0.88707,30
-0.65827,2.9595,-0.86936,28
-0.73137,3.2881,-0.88182,25
-0.79607,3.579,-0.86875,24
-0.27418,1.2501,-0.75902,42
-0.28986,1.3216,-0.76023,20
-0.30604,1.3954,-0.7596,34
-0.31433,1.4332,-0.73701,23
-0.34853,1.5892,-0.7701,26
-0.37536,1.7115,-0.78012,25
-0.41037,1.8711,-0.80014,29
-0.43821,1.9981,-0.79877,28
-0.49078,2.2378,-0.83385,21
-0.55974,2.5522,-0.88288,18
-0.60982,2.7805,-0.88826,28
-0.65155,2.9708,-0.87212,33
-0.72741,3.3167,-0.88891,23
-0.78461,3.5776,-0.86783,27
-0.26974,1.2476,-0.75698,37
-0.28593,1.3225,-0.76023,22
-0.30153,1.3946,-0.75867,28
-0.31159,1.4412,-0.7406,23
-0.3419,1.5814,-0.76582,23
-0.3614,1.6715,-0.76141,28
-0.4017,1.8579,-0.79397,22
-0.43267,2.0012,-0.7995,26
-0.48334,2.2356,-0.83248,21
-0.54496,2.5205,-0.87136,17
-0.59148,2.7357,-0.87337,33
-0.63948,2.9577,-0.86771,33
-0.71307,3.2981,-0.88334,28
-0.77523,3.5856,-0.86921,27
-0.26719,1.2517,-0.75902,37
-0.28247,1.3232,-0.76023,22
-0.29714,1.392,-0.75679,28
-0.31304,1.4664,-0.75317,26
-0.34229,1.6035,-0.77609,23
-0.36007,1.6868,-0.76792,25
-0.39567,1.8535,-0.79166,22
-0.42627,1.9969,-0.79732,28
-0.47514,2.2258,-0.82837,17
-0.53282,2.496,-0.8624,17
-0.58232,2.7279,-0.87039,28
-0.63013,2.9519,-0.8655,36
-0.70403,3.2981,-0.88283,25
-0.76868,3.6009,-0.87244,29
-0.26525,1.2609,-0.76412,40
-0.2789,1.3258,-0.76121,22
-0.29446,1.3997,-0.76054,32
-0.31163,1.4813,-0.76035,26
-0.3379,1.6062,-0.77694,30
-0.35695,1.6968,-0.77199,26
-0.39625,1.8836,-0.80399,27
-0.42226,2.0072,-0.80095,30
-0.46969,2.2327,-0.83042,19
-0.52463,2.4939,-0.86111,22
-0.58248,2.7688,-0.8829,30
-0.61978,2.9462,-0.8633,38
-0.69544,3.3058,-0.88435,29
-0.7604,3.6146,-0.8752,22
-0.25928,1.2498,-0.75698,42
-0.27662,1.3334,-0.76513,19
-0.29019,1.3988,-0.7596,30
-0.30967,1.4927,-0.76574,24
-0.33268,1.6036,-0.77523,30
-0.35518,1.7121,-0.77849,23
-0.38987,1.8793,-0.80168,24
-0.41627,2.0066,-0.80023,26
-0.46193,2.2266,-0.82769,27
-0.5269,2.5398,-0.87648,19
-0.57203,2.7574,-0.87873,33
-0.6178,2.978,-0.87212,36
-0.68778,3.3153,-0.88638,23
-0.75189,3.6243,-0.87705,31
-0.25419,1.2438,-0.7529,45
-0.27266,1.3342,-0.76513,19
-0.28463,1.3928,-0.75585,24
-0.30488,1.4919,-0.76484,26
-0.3272,1.6011,-0.77352,30
-0.34571,1.6916,-0.76873,26
-0.38096,1.8642,-0.79474,21
-0.40547,1.9841,-0.79077,23
-0.46247,2.263,-0.84069,19
-0.51633,2.5265,-0.87136,19
-0.55735,2.7273,-0.8686,30
-0.61243,2.9968,-0.87708,36
-0.67987,3.3268,-0.88891,19
-0.74425,3.6418,-0.88074,29
-0.25028,1.2446,-0.7529,42
-0.26778,1.3316,-0.76317,20
-0.2799,1.3919,-0.75491,20
-0.29984,1.4911,-0.76394,26
-0.32181,1.6003,-0.77266,26
-0.34759,1.7285,-0.785,25
-0.37401,1.8599,-0.79243,19
-0.39776,1.978,-0.78786,24
-0.45387,2.2571,-0.83795,17
-0.49942,2.4836,-0.85599,22
-0.54614,2.7159,-0.86443,28
-0.6068,3.0176,-0.88259,30
-0.67209,3.3422,-0.89246,17
-0.73242,3.6422,-0.88028,31
-0.24803,1.2503,-0.75596,47
-0.26497,1.3357,-0.76513,21
-0.27797,1.4013,-0.7596,21
-0.29628,1.4936,-0.76484,23
-0.31481,1.587,-0.76582,26
-0.34129,1.7205,-0.78093,26
-0.37273,1.879,-0.80014,20
-0.39331,1.9827,-0.78931,25
-0.44833,2.2601,-0.83863,15
-0.48923,2.4663,-0.84959,19
-0.54572,2.751,-0.87516,25
-0.6004,3.0267,-0.8848,28
-0.66334,3.344,-0.89246,25
-0.72174,3.6384,-0.87889,34
-0.24509,1.2562,-0.75902,47
-0.26211,1.3434,-0.76905,22
-0.27256,1.397,-0.75679,24
-0.29364,1.5051,-0.77023,24
-0.30601,1.5684,-0.75641,24
-0.33518,1.718,-0.77931,26
-0.36541,1.8729,-0.79705,19
-0.39493,2.0242,-0.80532,26
-0.43907,2.2504,-0.83453,19
-0.48983,2.5106,-0.86432,22
-0.53634,2.749,-0.87396,25
-0.58757,3.0116,-0.87983,24
-0.65172,3.3403,-0.89094,23
-0.70733,3.6254,-0.8752,31
-0.24223,1.2602,-0.76106,45
-0.25671,1.3356,-0.76415,21
-0.26932,1.4012,-0.75867,26
-0.28876,1.5024,-0.76843,24
-0.30948,1.6101,-0.77609,26
-0.3328,1.7314,-0.785,26
-0.35983,1.8721,-0.79628,22
-0.38998,2.0289,-0.80677,25
-0.43881,2.283,-0.84616,21
-0.47852,2.4896,-0.85663,17
-0.53335,2.7748,-0.88171,25
-0.58605,3.0491,-0.89031,28
-0.64238,3.3421,-0.89094,25
-0.6983,3.6331,-0.87659,27
-0.23829,1.2575,-0.75902,45
-0.25256,1.3328,-0.76219,21
-0.26697,1.4088,-0.76242,22
-0.28516,1.5049,-0.76933,23
-0.30425,1.6056,-0.77352,28
-0.32894,1.7359,-0.78663,28
-0.36009,1.9002,-0.80785,24
-0.38536,2.0336,-0.80823,25
-0.42794,2.2583,-0.83658,27
-0.48611,2.5653,-0.88224,17
-0.52892,2.7912,-0.88648,25
-0.58344,3.0789,-0.89858,30
-0.63615,3.3571,-0.89448,28
-0.68625,3.6215,-0.87336,24
-0.23307,1.2515,-0.75494,50
-0.24805,1.3319,-0.76121,20
-0.26319,1.4131,-0.7643,24
-0.28142,1.511,-0.77202,23
-0.29623,1.5906,-0.76582,23
-0.32382,1.7387,-0.78744,28
-0.35411,1.9014,-0.80785,27
-0.38135,2.0476,-0.81332,22
-0.40914,2.1968,-0.81332,27
-0.46313,2.4867,-0.85471,32
-0.51526,2.7666,-0.87813,25
-0.57306,3.077,-0.89748,28
-0.62596,3.361,-0.89499,28
-0.67665,3.6332,-0.87566,27
-0.23122,1.2623,-0.76106,52
-0.24379,1.3309,-0.76023,22
-0.25836,1.4104,-0.76242,22
-0.27629,1.5083,-0.77023,23
-0.29248,1.5968,-0.76838,22
-0.31636,1.7271,-0.78175,28
-0.34781,1.8988,-0.8063,24
-0.37662,2.0561,-0.81623,24
-0.40668,2.2202,-0.82153,21
-0.45883,2.5049,-0.86047,15
-0.50292,2.7456,-0.87099,30
-0.56497,3.0843,-0.89913,30
-0.61145,3.3381,-0.88841,28
-0.66517,3.6314,-0.87474,29
-0.22578,1.251,-0.75392,50
-0.23535,1.3041,-0.74456,21
-0.25466,1.4111,-0.76242,24
-0.2717,1.5055,-0.76843,24
-0.29055,1.61,-0.77437,23
-0.30989,1.7171,-0.77687,28
-0.34021,1.8852,-0.80014,24
-0.37554,2.0809,-0.82569,26
-0.40487,2.2435,-0.82974,21
-0.46506,2.5769,-0.8848,21
-0.50251,2.7845,-0.8829,23
-0.56372,3.1236,-0.91015,30
-0.60305,3.3416,-0.88891,29
-0.6529,3.6178,-0.87105,31
-0.22184,1.2518,-0.75392,47
-0.23277,1.3134,-0.74945,22
-0.24992,1.4102,-0.76148,26
-0.26666,1.5046,-0.76754,26
-0.28423,1.6038,-0.77095,26
-0.30736,1.7343,-0.78419,25
-0.33525,1.8917,-0.80245,24
-0.3638,2.0527,-0.81405,25
-0.40045,2.2595,-0.83521,21
-0.45762,2.5821,-0.88608,22
-0.49709,2.8048,-0.88886,28
-0.55122,3.1102,-0.90574,36
-0.60099,3.3911,-0.90158,25
-0.6439,3.6332,-0.87428,29
-0.21923,1.2574,-0.75698,47
-0.2303,1.3209,-0.75337,20
-0.24598,1.4109,-0.76148,24
-0.26399,1.5142,-0.77202,24
-0.27789,1.5939,-0.76582,30
-0.30315,1.7387,-0.78582,25
-0.32648,1.8726,-0.79397,24
-0.36062,2.0684,-0.81987,28
-0.3964,2.2736,-0.84,17
-0.45496,2.6095,-0.89505,24
-0.48893,2.8043,-0.88826,25
-0.54154,3.1061,-0.90409,28
-0.5872,3.368,-0.89499,25
-0.6361,3.6484,-0.87751,24
-0.21718,1.2665,-0.76208,52
-0.22867,1.3336,-0.76023,21
-0.24114,1.4063,-0.75867,26
-0.25795,1.5043,-0.76664,23
-0.27466,1.6018,-0.76924,33
-0.29922,1.745,-0.78826,25
-0.31938,1.8626,-0.78935,22
-0.35421,2.0657,-0.81841,25
-0.39195,2.2858,-0.84411,18
-0.44895,2.6182,-0.89761,24
-0.48271,2.8151,-0.89124,28
-0.52637,3.0697,-0.89307,26
-0.57747,3.3677,-0.89448,23
-0.6315,3.6828,-0.88535,24
-0.21342,1.2672,-0.76208,52
-0.22414,1.3308,-0.75827,21
-0.23814,1.414,-0.76242,26
-0.25259,1.4998,-0.76394,23
-0.2699,1.6026,-0.76924,35
-0.28858,1.7134,-0.77361,25
-0.31539,1.8726,-0.7932,22
-0.35056,2.0815,-0.82423,24
-0.38173,2.2666,-0.83658,18
-0.44024,2.614,-0.89569,24
-0.47499,2.8203,-0.89243,28
-0.523,3.1054,-0.90299,28
-0.56683,3.3656,-0.89347,21
-0.6154,3.6539,-0.87797,29
-0.20803,1.2594,-0.75698,50
-0.2191,1.3264,-0.75533,21
-0.2337,1.4147,-0.76242,28
-0.24846,1.5041,-0.76574,24
-0.26457,1.6016,-0.76838,33
-0.28736,1.7396,-0.785,19
-0.31552,1.91,-0.80862,22
-0.34766,2.1046,-0.83296,23
-0.37859,2.2919,-0.84547,18
-0.43141,2.6116,-0.89441,24
-0.4655,2.818,-0.89124,33
-0.50948,3.0842,-0.89637,26
-0.55909,3.3845,-0.89803,28
-0.60772,3.6789,-0.8835,24
-0.20556,1.265,-0.76004,52
-0.21731,1.3373,-0.76121,19
-0.22915,1.4101,-0.7596,30
-0.24338,1.4977,-0.76215,26
-0.26212,1.613,-0.77352,30
-0.28632,1.762,-0.79476,23
-0.31288,1.9254,-0.81478,29
-0.34125,2.1,-0.83078,23
-0.3738,2.3003,-0.84821,21
-0.42761,2.6314,-0.90081,19
-0.45996,2.8305,-0.89482,35
-0.50048,3.0799,-0.89472,26
-0.55333,3.4051,-0.90309,25
-0.60027,3.6939,-0.88673,24
-0.20181,1.2656,-0.76004,52
-0.21499,1.3482,-0.76709,19
-0.22301,1.3986,-0.75303,32
-0.23612,1.4808,-0.75317,23
-0.26075,1.6352,-0.78379,22
-0.28196,1.7682,-0.7972,25
-0.30601,1.919,-0.8117,22
-0.33444,2.0973,-0.82932,24
-0.36963,2.3181,-0.85437,18
-0.4189,2.627,-0.89889,24
-0.45036,2.8243,-0.89243,25
-0.49528,3.106,-0.90189,23
-0.54384,3.4105,-0.90411,29
-0.589,3.6938,-0.88627,21
-0.19646,1.256,-0.75392,50
-0.21287,1.3609,-0.77395,22
-0.22132,1.4149,-0.76148,32
-0.23449,1.4991,-0.76215,21
-0.25813,1.6503,-0.79063,22
-0.27247,1.742,-0.785,26
-0.30145,1.9272,-0.81478,27
-0.32936,2.1057,-0.83223,26
-0.36537,2.3359,-0.86052,21
-0.4073,2.6039,-0.89057,32
-0.43991,2.8124,-0.88826,30
-0.48517,3.1018,-0.90023,28
-0.53222,3.4026,-0.90158,23
-0.57533,3.6782,-0.88212,20
-0.19425,1.265,-0.75902,45
-0.20986,1.3667,-0.77688,23
-0.21737,1.4155,-0.76148,34
-0.23003,1.498,-0.76125,22
-0.25242,1.6438,-0.78721,23
-0.26927,1.7536,-0.78988,26
-0.29467,1.919,-0.81093,27
-0.32292,2.1029,-0.83078,25
-0.35571,2.3164,-0.853,22
-0.40089,2.6107,-0.89249,30
-0.4338,2.825,-0.89184,25
-0.47738,3.1088,-0.90189,24
-0.52272,3.404,-0.90158,25
-0.57097,3.7183,-0.89134,24
-0.19152,1.2724,-0.7631,45
-0.20503,1.3621,-0.77395,24
-0.21369,1.4197,-0.76336,36
-0.22266,1.4792,-0.75138,22
-0.24566,1.6321,-0.78122,24
-0.26271,1.7453,-0.78582,26
-0.28568,1.8979,-0.80168,24
-0.32083,2.1315,-0.84169,25
-0.34184,2.271,-0.8359,21
-0.39709,2.6381,-0.90145,27
-0.42967,2.8546,-0.90077,33
-0.46959,3.1197,-0.90464,26
-0.51377,3.4132,-0.9036,21
-0.55906,3.7142,-0.88996,29
-0.1875,1.2713,-0.76208,42
-0.19921,1.3506,-0.76709,25
-0.20484,1.3889,-0.74646,36
-0.22035,1.494,-0.75856,21
-0.24055,1.631,-0.78036,31
-0.25833,1.7515,-0.78826,25
-0.2787,1.8896,-0.79783,22
-0.31233,2.1177,-0.83587,25
-0.33428,2.2665,-0.83385,18
-0.38843,2.6336,-0.89953,24
-0.4212,2.8558,-0.90077,35
-0.45836,3.1078,-0.90078,24
-0.50505,3.4243,-0.90613,25
-0.54406,3.6889,-0.8835,27
-0.18397,1.2735,-0.7631,40
-0.1927,1.334,-0.75729,23
-0.19719,1.365,-0.73331,21
-0.21745,1.5053,-0.76394,22
-0.23701,1.6406,-0.78464,30
-0.25417,1.7595,-0.79151,23
-0.27573,1.9087,-0.80553,24
-0.30312,2.0983,-0.82787,24
-0.33884,2.3456,-0.86257,17
-0.38197,2.6442,-0.90273,24
-0.41,2.8382,-0.89482,35
-0.44942,3.111,-0.90133,26
-0.4971,3.4411,-0.91019,23
-0.53618,3.7116,-0.88858,24
-0.18041,1.274,-0.7631,50
-0.18898,1.3345,-0.75729,22
-0.20105,1.4197,-0.76242,20
-0.21225,1.4988,-0.76035,26
-0.23546,1.6628,-0.79491,24
-0.24798,1.7512,-0.78744,26
-0.26807,1.893,-0.7986,24
-0.29935,2.1139,-0.83369,24
-0.33097,2.3372,-0.85915,18
-0.36901,2.6058,-0.88928,27
-0.40287,2.845,-0.8966,35
-0.4418,3.1199,-0.90354,23
-0.48586,3.431,-0.90715,28
-0.52881,3.7343,-0.89365,27
-0.17638,1.2711,-0.76106,52
-0.18477,1.3316,-0.75533,23
-0.20024,1.443,-0.77463,27
-0.2088,1.5047,-0.76305,26
-0.22709,1.6366,-0.78208,30
-0.24409,1.7591,-0.7907,25
-0.26101,1.881,-0.7932,24
-0.29293,2.111,-0.83223,25
-0.32547,2.3456,-0.86189,18
-0.36459,2.6275,-0.89633,27
-0.3965,2.8574,-0.90018,39
-0.43388,3.1268,-0.90519,24
-0.47521,3.4247,-0.90512,29
-0.51838,3.7358,-0.89365,31
-0.16845,1.241,-0.74269,45
-0.18129,1.3356,-0.75729,22
-0.19619,1.4454,-0.77557,29
-0.20529,1.5124,-0.76664,24
-0.22151,1.6319,-0.77951,28
-0.23691,1.7453,-0.78419,26
-0.25691,1.8927,-0.79783,20
-0.28917,2.1304,-0.83951,26
-0.31902,2.3502,-0.86326,18
-0.35195,2.5929,-0.88416,24
-0.38289,2.8208,-0.88826,30
-0.429,3.1605,-0.91456,21
-0.46921,3.4567,-0.91322,28
-0.50363,3.7103,-0.88719,27
-0.16476,1.2414,-0.74269,42
-0.17755,1.3378,-0.75827,22
-0.19097,1.4389,-0.77181,29
-0.20198,1.5219,-0.77113,24
-0.21928,1.6522,-0.78892,24
-0.23149,1.7442,-0.78337,25
-0.25057,1.888,-0.79551,21
-0.2804,2.1127,-0.83223,26
-0.31155,2.3474,-0.86189,24
-0.3475,2.6183,-0.89249,24
-0.37301,2.8105,-0.88469,33
-0.42038,3.1675,-0.91622,24
-0.45972,3.4639,-0.91474,28
-0.49569,3.7349,-0.89273,24
-0.16418,1.2641,-0.75596,42
-0.17472,1.3452,-0.76219,24
-0.18696,1.4395,-0.77181,33
-0.19658,1.5136,-0.76664,28
-0.2142,1.6492,-0.78721,28
-0.22803,1.7557,-0.78826,23
-0.24173,1.8612,-0.78395,22
-0.27306,2.1024,-0.82787,25
-0.29555,2.2756,-0.83521,19
-0.34678,2.67,-0.90977,24
-0.36983,2.8475,-0.89601,35
-0.41104,3.1648,-0.91512,23
-0.44805,3.4498,-0.91069,28
-0.48651,3.746,-0.89503,29
-0.1613,1.2697,-0.75902,40
-0.17118,1.3475,-0.76317,24
-0.18293,1.44,-0.77181,46
-0.19055,1.4999,-0.75946,28
-0.2105,1.657,-0.79063,28
-0.21944,1.7273,-0.77524,25
-0.24188,1.904,-0.80168,21
-0.27047,2.1291,-0.83805,24
-0.29109,2.2913,-0.84069,15
-0.33669,2.6503,-0.90273,27
-0.36332,2.8599,-0.89958,35
-0.40317,3.1736,-0.91732,22
-0.43939,3.4587,-0.91272,28
-0.47286,3.7222,-0.88904,24
-0.15775,1.2701,-0.75902,35
-0.16677,1.3427,-0.76023,24
-0.17913,1.4423,-0.77275,39
-0.18746,1.5093,-0.76394,24
